ID,coorte,cod_prog,code,codne,datae,tipo,voto,giud,crediti,votop,media pesata,giud2,descrizione,sesso,sesson,istituto,istituton,voto diploma,voto test
2014034,2014,34,B006807,26,2016-01-11,S,30,1,6,180,28.85,1,ALGEBRA LINEARE,F,0,LS,6,98,19
2014034,2014,34,B018759,57,2017-01-27,S,30,1,9,270,28.85,1,INTERPRETI E COMPILATORI,F,0,LS,6,98,19
2014034,2014,34,B006819,34,2017-06-27,S,30,1,9,270,28.85,1,CALCOLO NUMERICO,F,0,LS,6,98,19
2014034,2014,34,B006800,21,2015-06-12,S,31,1,12,372,28.85,1,ALGORITMI E STRUTTURE DATI,F,0,LS,6,98,19
2014034,2014,34,B006801,22,2015-07-24,S,31,1,12,372,28.85,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,F,0,LS,6,98,19
2014034,2014,34,B006823,37,2017-02-28,S,31,1,6,186,28.85,1,RETI DI CALCOLATORI,F,0,LS,6,98,19
2014035,2014,35,B003719,12,2020-12-22,S,20,0,6,120,26.98,1,INFORMATICA INDUSTRIALE,M,1,TC,7,71,16
2014035,2014,35,B006808,27,2017-08-08,S,24,1,6,144,26.98,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,TC,7,71,16
2014035,2014,35,B006818,33,2020-02-07,S,24,1,9,216,26.98,1,SISTEMI OPERATIVI,M,1,TC,7,71,16
2014035,2014,35,B018758,56,2019-09-23,S,24,1,6,144,26.98,1,INFORMATICA TEORICA,M,1,TC,7,71,16
2014035,2014,35,B018756,54,2017-02-20,S,25,1,9,225,26.98,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,TC,7,71,16
2014035,2014,35,B018757,55,2017-01-30,S,25,1,6,150,26.98,1,PROGRAMMAZIONE CONCORRENTE,M,1,TC,7,71,16
2014035,2014,35,B015325,51,2018-07-19,S,25,1,9,225,26.98,1,FISICA GENERALE,M,1,TC,7,71,16
2014035,2014,35,B006819,34,2018-06-28,S,26,1,9,234,26.98,1,CALCOLO NUMERICO,M,1,TC,7,71,16
2014035,2014,35,B006802,23,2018-09-06,S,26,1,12,312,26.98,1,ARCHITETTURE DEGLI ELABORATORI,M,1,TC,7,71,16
2014035,2014,35,B003372,8,2020-01-22,S,26,1,6,156,26.98,1,INGEGNERIA DEL SOFTWARE,M,1,TC,7,71,16
2014035,2014,35,B006807,26,2017-01-11,S,27,1,6,162,26.98,1,ALGEBRA LINEARE,M,1,TC,7,71,16
2014035,2014,35,B006823,37,2020-12-02,S,27,1,6,162,26.98,1,RETI DI CALCOLATORI,M,1,TC,7,71,16
2014035,2014,35,B018760,58,2017-09-15,S,28,1,6,168,26.98,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,TC,7,71,16
2014035,2014,35,B006800,21,2016-06-10,S,29,1,12,348,26.98,1,ALGORITMI E STRUTTURE DATI,M,1,TC,7,71,16
2014035,2014,35,B006813,30,2017-06-19,S,29,1,9,261,26.98,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,TC,7,71,16
2014035,2014,35,B018759,57,2019-01-25,S,29,1,9,261,26.98,1,INTERPRETI E COMPILATORI,M,1,TC,7,71,16
2014035,2014,35,B006803,24,2016-08-01,S,30,1,9,270,26.98,1,MATEMATICA DISCRETA E LOGICA,M,1,TC,7,71,16
2014035,2014,35,B006801,22,2016-07-13,S,30,1,12,360,26.98,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,TC,7,71,16
2014035,2014,35,B006804,25,2016-07-26,S,31,1,12,372,26.98,1,PROGRAMMAZIONE,M,1,TC,7,71,16
2014037,2014,37,B006807,26,2016-01-11,S,18,0,6,108,23.13,0,ALGEBRA LINEARE,M,1,TC,7,81,11
2014037,2014,37,B006808,27,2016-10-21,S,18,0,6,108,23.13,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,TC,7,81,11
2014037,2014,37,B006804,25,2015-09-01,S,20,0,12,240,23.13,0,PROGRAMMAZIONE,M,1,TC,7,81,11
2014037,2014,37,B006813,30,2016-07-19,S,20,0,9,180,23.13,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,TC,7,81,11
2014037,2014,37,B006819,34,2017-10-06,S,20,0,9,180,23.13,0,CALCOLO NUMERICO,M,1,TC,7,81,11
2014037,2014,37,B015325,51,2019-01-25,S,20,0,9,180,23.13,0,FISICA GENERALE,M,1,TC,7,81,11
2014037,2014,37,B006803,24,2017-10-03,S,21,0,9,189,23.13,0,MATEMATICA DISCRETA E LOGICA,M,1,TC,7,81,11
2014037,2014,37,B018759,57,2017-11-13,S,21,0,9,189,23.13,0,INTERPRETI E COMPILATORI,M,1,TC,7,81,11
2014037,2014,37,B018757,55,2017-01-30,S,22,0,6,132,23.13,0,PROGRAMMAZIONE CONCORRENTE,M,1,TC,7,81,11
2014037,2014,37,B026351,71,2018-09-05,S,22,0,6,132,23.13,0,TECNICHE AVANZATE DI PROGRAMMAZIONE,M,1,TC,7,81,11
2014037,2014,37,B006818,33,2017-09-14,S,23,0,9,207,23.13,0,SISTEMI OPERATIVI,M,1,TC,7,81,11
2014037,2014,37,B018758,56,2019-11-13,S,23,0,6,138,23.13,0,INFORMATICA TEORICA,M,1,TC,7,81,11
2014037,2014,37,B018756,54,2016-06-08,S,25,1,9,225,23.13,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,TC,7,81,11
2014037,2014,37,B018760,58,2017-06-09,S,25,1,6,150,23.13,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,TC,7,81,11
2014037,2014,37,B014445,48,2017-09-22,S,26,1,6,156,23.13,0,INTERAZIONE UOMO MACCHINA,M,1,TC,7,81,11
2014037,2014,37,B006800,21,2015-07-10,S,27,1,12,324,23.13,0,ALGORITMI E STRUTTURE DATI,M,1,TC,7,81,11
2014037,2014,37,B006801,22,2016-09-20,S,28,1,12,336,23.13,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,TC,7,81,11
2014037,2014,37,B006802,23,2016-02-12,S,28,1,12,336,23.13,0,ARCHITETTURE DEGLI ELABORATORI,M,1,TC,7,81,11
2014037,2014,37,B006823,37,2018-02-23,S,28,1,6,168,23.13,0,RETI DI CALCOLATORI,M,1,TC,7,81,11
2014046,2014,46,B006808,27,2016-07-20,S,18,0,6,108,28.45,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014046,2014,46,B006803,24,2015-06-15,S,25,1,9,225,28.45,1,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014046,2014,46,B027512,77,2018-06-15,S,25,1,6,150,28.45,1,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,,,,
2014046,2014,46,B018758,56,2018-09-11,S,25,1,6,150,28.45,1,INFORMATICA TEORICA,M,1,,,,
2014046,2014,46,B006818,33,2017-06-16,S,26,1,9,234,28.45,1,SISTEMI OPERATIVI,M,1,,,,
2014046,2014,46,B006823,37,2018-02-23,S,27,1,6,162,28.45,1,RETI DI CALCOLATORI,M,1,,,,
2014046,2014,46,B006802,23,2015-07-14,S,28,1,12,336,28.45,1,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014046,2014,46,B006807,26,2017-01-12,S,28,1,6,168,28.45,1,ALGEBRA LINEARE,M,1,,,,
2014046,2014,46,B018760,58,2016-01-08,S,29,1,6,174,28.45,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014046,2014,46,B018756,54,2017-06-07,S,29,1,9,261,28.45,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014046,2014,46,B006804,25,2016-09-15,S,30,1,12,360,28.45,1,PROGRAMMAZIONE,M,1,,,,
2014046,2014,46,B006800,21,2016-09-16,S,30,1,12,360,28.45,1,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014046,2014,46,B006813,30,2017-06-19,S,30,1,9,270,28.45,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014046,2014,46,B015325,51,2019-01-24,S,30,1,9,270,28.45,1,FISICA GENERALE,M,1,,,,
2014046,2014,46,B027562,85,2018-06-07,S,30,1,6,180,28.45,1,COMPUTER FORENSICS,M,1,,,,
2014046,2014,46,B006801,22,2015-09-11,S,31,1,12,372,28.45,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2014046,2014,46,B018757,55,2017-02-20,S,31,1,6,186,28.45,1,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014046,2014,46,B018759,57,2018-01-18,S,31,1,9,279,28.45,1,INTERPRETI E COMPILATORI,M,1,,,,
2014046,2014,46,B006819,34,2018-06-06,S,31,1,9,279,28.45,1,CALCOLO NUMERICO,M,1,,,,
2014064,2014,64,B006804,25,2015-07-07,S,30,1,12,360,30.57,1,PROGRAMMAZIONE,M,1,LS,6,95,23
2014064,2014,64,B006803,24,2015-07-09,S,30,1,9,270,30.57,1,MATEMATICA DISCRETA E LOGICA,M,1,LS,6,95,23
2014064,2014,64,B006802,23,2015-06-16,S,30,1,12,360,30.57,1,ARCHITETTURE DEGLI ELABORATORI,M,1,LS,6,95,23
2014064,2014,64,B006800,21,2015-06-08,S,30,1,12,360,30.57,1,ALGORITMI E STRUTTURE DATI,M,1,LS,6,95,23
2014064,2014,64,B018756,54,2016-06-08,S,30,1,9,270,30.57,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,LS,6,95,23
2014064,2014,64,B014445,48,2017-06-16,S,30,1,6,180,30.57,1,INTERAZIONE UOMO MACCHINA,M,1,LS,6,95,23
2014064,2014,64,B006819,34,2017-06-19,S,30,1,9,270,30.57,1,CALCOLO NUMERICO,M,1,LS,6,95,23
2014064,2014,64,B006801,22,2015-06-25,S,31,1,12,372,30.57,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,LS,6,95,23
2014064,2014,64,B018757,55,2016-02-09,S,31,1,6,186,30.57,1,PROGRAMMAZIONE CONCORRENTE,M,1,LS,6,95,23
2014064,2014,64,B006807,26,2016-01-11,S,31,1,6,186,30.57,1,ALGEBRA LINEARE,M,1,LS,6,95,23
2014064,2014,64,B006818,33,2016-09-20,S,31,1,9,279,30.57,1,SISTEMI OPERATIVI,M,1,LS,6,95,23
2014064,2014,64,B006813,30,2016-07-05,S,31,1,9,279,30.57,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,LS,6,95,23
2014064,2014,64,B006808,27,2016-06-21,S,31,1,6,186,30.57,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,LS,6,95,23
2014064,2014,64,B015325,51,2016-06-28,S,31,1,9,279,30.57,1,FISICA GENERALE,M,1,LS,6,95,23
2014064,2014,64,B018760,58,2016-02-10,S,31,1,6,186,30.57,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,LS,6,95,23
2014064,2014,64,B006823,37,2017-01-19,S,31,1,6,186,30.57,1,RETI DI CALCOLATORI,M,1,LS,6,95,23
2014064,2014,64,B018759,57,2017-02-24,S,31,1,9,279,30.57,1,INTERPRETI E COMPILATORI,M,1,LS,6,95,23
2014064,2014,64,B003725,13,2017-02-07,S,31,1,6,186,30.57,1,INTELLIGENZA ARTIFICIALE,M,1,LS,6,95,23
2014064,2014,64,B018758,56,2017-06-20,S,31,1,6,186,30.57,1,INFORMATICA TEORICA,M,1,LS,6,95,23
2014066,2014,66,B006807,26,2016-01-11,S,18,0,6,108,24.79,0,ALGEBRA LINEARE,M,1,,,,
2014066,2014,66,B018758,56,2020-09-07,S,18,0,6,108,24.79,0,INFORMATICA TEORICA,M,1,,,,
2014066,2014,66,B014445,48,2018-01-25,S,20,0,6,120,24.79,0,INTERAZIONE UOMO MACCHINA,M,1,,,,
2014066,2014,66,B006819,34,2017-10-06,S,22,0,9,198,24.79,0,CALCOLO NUMERICO,M,1,,,,
2014066,2014,66,B018760,58,2017-07-14,S,23,0,6,138,24.79,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014066,2014,66,B015325,51,2019-02-22,S,23,0,9,207,24.79,0,FISICA GENERALE,M,1,,,,
2014066,2014,66,B006813,30,2018-09-18,S,23,0,9,207,24.79,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014066,2014,66,B006818,33,2020-02-07,S,23,0,9,207,24.79,0,SISTEMI OPERATIVI,M,1,,,,
2014066,2014,66,B006808,27,2016-06-21,S,24,1,6,144,24.79,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014066,2014,66,B006803,24,2015-10-07,S,25,1,9,225,24.79,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014066,2014,66,B018756,54,2019-07-10,S,25,1,9,225,24.79,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014066,2014,66,B006800,21,2015-09-17,S,26,1,12,312,24.79,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014066,2014,66,B018757,55,2018-07-13,S,26,1,6,156,24.79,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014066,2014,66,B006804,25,2018-02-22,S,27,1,12,324,24.79,0,PROGRAMMAZIONE,M,1,,,,
2014066,2014,66,B006802,23,2019-09-16,S,27,1,12,324,24.79,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014066,2014,66,B006801,22,2015-06-26,S,28,1,12,336,24.79,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2014066,2014,66,B006823,37,2019-07-02,S,28,1,6,168,24.79,0,RETI DI CALCOLATORI,M,1,,,,
2014066,2014,66,B018759,57,2019-11-12,S,29,1,9,261,24.79,0,INTERPRETI E COMPILATORI,M,1,,,,
2014066,2014,66,B012501,41,2021-03-25,S,29,1,6,174,24.79,0,DOCUMENTAZIONE AUTOMATICA,M,1,,,,
2014100,2014,100,B006807,26,2018-01-10,S,18,0,6,108,23.38,0,ALGEBRA LINEARE,M,1,,,,
2014100,2014,100,B006808,27,2018-10-12,S,18,0,6,108,23.38,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014100,2014,100,B006803,24,2019-09-09,S,18,0,9,162,23.38,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014100,2014,100,B018760,58,2020-09-09,S,18,0,6,108,23.38,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014100,2014,100,B018758,56,2021-02-12,S,18,0,6,108,23.38,0,INFORMATICA TEORICA,M,1,,,,
2014100,2014,100,B006813,30,2017-07-04,S,20,0,9,180,23.38,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014100,2014,100,B018756,54,2017-07-12,S,20,0,9,180,23.38,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014100,2014,100,B006823,37,2019-11-12,S,22,0,6,132,23.38,0,RETI DI CALCOLATORI,M,1,,,,
2014100,2014,100,B006819,34,2019-10-01,S,22,0,9,198,23.38,0,CALCOLO NUMERICO,M,1,,,,
2014100,2014,100,B015325,51,2020-07-22,S,22,0,9,198,23.38,0,FISICA GENERALE,M,1,,,,
2014100,2014,100,B006804,25,2016-09-15,S,25,1,12,300,23.38,0,PROGRAMMAZIONE,M,1,,,,
2014100,2014,100,B006801,22,2019-09-26,S,25,1,12,300,23.38,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2014100,2014,100,B018757,55,2020-07-03,S,25,1,6,150,23.38,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014100,2014,100,B006800,21,2016-07-12,S,26,1,12,312,23.38,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014100,2014,100,B006802,23,2018-01-25,S,27,1,12,324,23.38,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014100,2014,100,B006818,33,2020-09-22,S,27,1,9,243,23.38,0,SISTEMI OPERATIVI,M,1,,,,
2014100,2014,100,B029071,87,2019-06-25,S,28,1,6,168,23.38,0,HUMAN COMPUTER INTERACTION,M,1,,,,
2014100,2014,100,B018759,57,2019-11-12,S,28,1,9,252,23.38,0,INTERPRETI E COMPILATORI,M,1,,,,
2014100,2014,100,B027562,85,2019-06-06,S,31,1,6,186,23.38,0,COMPUTER FORENSICS,M,1,,,,
2014102,2014,102,B006803,24,2015-09-15,S,20,0,9,180,23.49,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014102,2014,102,B006813,30,2016-06-13,S,22,0,9,198,23.49,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014102,2014,102,B006807,26,2016-01-11,S,22,0,6,132,23.49,0,ALGEBRA LINEARE,M,1,,,,
2014102,2014,102,B018759,57,2017-09-20,S,22,0,9,198,23.49,0,INTERPRETI E COMPILATORI,M,1,,,,
2014102,2014,102,B006802,23,2017-07-13,S,22,0,12,264,23.49,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014102,2014,102,B018756,54,2018-01-17,S,23,0,9,207,23.49,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014102,2014,102,B006804,25,2018-01-11,S,23,0,12,276,23.49,0,PROGRAMMAZIONE,M,1,,,,
2014102,2014,102,B006819,34,2017-06-19,S,23,0,9,207,23.49,0,CALCOLO NUMERICO,M,1,,,,
2014102,2014,102,B006800,21,2015-07-09,S,24,1,12,288,23.49,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014102,2014,102,B006808,27,2016-06-21,S,24,1,6,144,23.49,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014102,2014,102,B006818,33,2017-09-14,S,24,1,9,216,23.49,0,SISTEMI OPERATIVI,M,1,,,,
2014102,2014,102,B018760,58,2016-02-10,S,25,1,6,150,23.49,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014102,2014,102,B018757,55,2016-06-21,S,25,1,6,150,23.49,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014102,2014,102,B006823,37,2018-02-23,S,26,1,6,156,23.49,0,RETI DI CALCOLATORI,M,1,,,,
2014102,2014,102,B015325,51,2016-09-20,S,27,1,9,243,23.49,0,FISICA GENERALE,M,1,,,,
2014102,2014,102,B018758,56,2018-07-27,S,27,1,6,162,23.49,0,INFORMATICA TEORICA,M,1,,,,
2014109,2014,109,B018760,58,2016-02-10,S,18,0,6,108,23.28,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014109,2014,109,B006823,37,2017-11-03,S,18,0,6,108,23.28,0,RETI DI CALCOLATORI,M,1,,,,
2014109,2014,109,B018756,54,2016-07-06,S,19,0,9,171,23.28,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014109,2014,109,B018757,55,2016-07-25,S,19,0,6,114,23.28,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014109,2014,109,B006819,34,2017-06-22,S,20,0,9,180,23.28,0,CALCOLO NUMERICO,M,1,,,,
2014109,2014,109,B006813,30,2016-09-06,S,22,0,9,198,23.28,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014109,2014,109,B015325,51,2016-09-20,S,23,0,9,207,23.28,0,FISICA GENERALE,M,1,,,,
2014109,2014,109,B006802,23,2017-01-26,S,23,0,12,276,23.28,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014109,2014,109,B018758,56,2017-11-14,S,23,0,6,138,23.28,0,INFORMATICA TEORICA,M,1,,,,
2014109,2014,109,B006818,33,2017-07-28,S,24,1,9,216,23.28,0,SISTEMI OPERATIVI,M,1,,,,
2014109,2014,109,B006800,21,2016-01-19,S,25,1,12,300,23.28,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014109,2014,109,B006803,24,2016-08-02,S,25,1,9,225,23.28,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014109,2014,109,B018759,57,2017-02-24,S,26,1,9,234,23.28,0,INTERPRETI E COMPILATORI,M,1,,,,
2014109,2014,109,B003725,13,2017-06-26,S,28,1,6,168,23.28,0,INTELLIGENZA ARTIFICIALE,M,1,,,,
2014109,2014,109,B006804,25,2015-09-23,S,30,1,12,360,23.28,0,PROGRAMMAZIONE,M,1,,,,
2014114,2014,114,B006808,27,2016-06-21,S,18,0,6,108,25.38,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014114,2014,114,B018757,55,2016-02-29,S,21,0,6,126,25.38,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014114,2014,114,B006802,23,2015-09-14,S,22,0,12,264,25.38,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014114,2014,114,B006819,34,2017-06-19,S,22,0,9,198,25.38,0,CALCOLO NUMERICO,M,1,,,,
2014114,2014,114,B018758,56,2017-09-07,S,22,0,6,132,25.38,0,INFORMATICA TEORICA,M,1,,,,
2014114,2014,114,B006807,26,2016-01-11,S,23,0,6,138,25.38,0,ALGEBRA LINEARE,M,1,,,,
2014114,2014,114,B006804,25,2015-07-28,S,24,1,12,288,25.38,0,PROGRAMMAZIONE,M,1,,,,
2014114,2014,114,B006818,33,2016-07-19,S,24,1,9,216,25.38,0,SISTEMI OPERATIVI,M,1,,,,
2014114,2014,114,B006813,30,2016-06-13,S,25,1,9,225,25.38,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014114,2014,114,B015325,51,2018-01-10,S,25,1,9,225,25.38,0,FISICA GENERALE,M,1,,,,
2014114,2014,114,B018760,58,2016-01-08,S,26,1,6,156,25.38,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014114,2014,114,B006800,21,2015-06-12,S,27,1,12,324,25.38,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014114,2014,114,B018756,54,2016-01-21,S,27,1,9,243,25.38,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014114,2014,114,B006823,37,2017-02-21,S,27,1,6,162,25.38,0,RETI DI CALCOLATORI,M,1,,,,
2014114,2014,114,B018759,57,2017-01-27,S,28,1,9,252,25.38,0,INTERPRETI E COMPILATORI,M,1,,,,
2014114,2014,114,B026351,71,2017-01-09,S,28,1,6,168,25.38,0,TECNICHE AVANZATE DI PROGRAMMAZIONE,M,1,,,,
2014114,2014,114,B006803,24,2015-07-09,S,30,1,9,270,25.38,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014114,2014,114,B006801,22,2015-06-25,S,30,1,12,360,25.38,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2014114,2014,114,B014445,48,2017-06-16,S,30,1,6,180,25.38,0,INTERAZIONE UOMO MACCHINA,M,1,,,,
2014115,2014,115,B018759,57,2018-02-22,S,19,0,9,171,23.11,0,INTERPRETI E COMPILATORI,M,1,,,,
2014115,2014,115,B006802,23,2016-09-19,S,20,0,12,240,23.11,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014115,2014,115,B006813,30,2016-07-05,S,20,0,9,180,23.11,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014115,2014,115,B018757,55,2016-02-29,S,20,0,6,120,23.11,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014115,2014,115,B018758,56,2021-02-04,S,20,0,6,120,23.11,0,INFORMATICA TEORICA,M,1,,,,
2014115,2014,115,B018760,58,2016-01-08,S,21,0,6,126,23.11,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014115,2014,115,B006804,25,2015-07-30,S,22,0,12,264,23.11,0,PROGRAMMAZIONE,M,1,,,,
2014115,2014,115,B006800,21,2015-07-09,S,22,0,12,264,23.11,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014115,2014,115,B006819,34,2019-02-14,S,22,0,9,198,23.11,0,CALCOLO NUMERICO,M,1,,,,
2014115,2014,115,B006818,33,2016-09-23,S,23,0,9,207,23.11,0,SISTEMI OPERATIVI,M,1,,,,
2014115,2014,115,B018756,54,2018-06-08,S,23,0,9,207,23.11,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014115,2014,115,B006803,24,2018-07-04,S,23,0,9,207,23.11,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014115,2014,115,B015325,51,2022-06-16,S,23,0,9,207,23.11,0,FISICA GENERALE,M,1,,,,
2014115,2014,115,B006808,27,2016-06-21,S,25,1,6,150,23.11,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014115,2014,115,B012501,41,2017-10-30,S,26,1,6,156,23.11,0,DOCUMENTAZIONE AUTOMATICA,M,1,,,,
2014115,2014,115,B006823,37,2019-06-17,S,26,1,6,156,23.11,0,RETI DI CALCOLATORI,M,1,,,,
2014115,2014,115,B006801,22,2015-06-25,S,29,1,12,348,23.11,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2014115,2014,115,B006807,26,2016-01-11,S,29,1,6,174,23.11,0,ALGEBRA LINEARE,M,1,,,,
2014115,2014,115,B029071,87,2020-01-17,S,30,1,6,180,23.11,0,HUMAN COMPUTER INTERACTION,M,1,,,,
2014116,2014,116,B018759,57,2018-01-18,S,18,0,9,162,22.25,0,INTERPRETI E COMPILATORI,M,1,,,,
2014116,2014,116,B006803,24,2018-03-07,S,18,0,9,162,22.25,0,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2014116,2014,116,B018758,56,2020-01-27,S,18,0,6,108,22.25,0,INFORMATICA TEORICA,M,1,,,,
2014116,2014,116,B006801,22,2016-02-23,S,19,0,12,228,22.25,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2014116,2014,116,B006813,30,2016-09-06,S,20,0,9,180,22.25,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2014116,2014,116,B006807,26,2016-01-11,S,21,0,6,126,22.25,0,ALGEBRA LINEARE,M,1,,,,
2014116,2014,116,B006818,33,2017-02-09,S,22,0,9,198,22.25,0,SISTEMI OPERATIVI,M,1,,,,
2014116,2014,116,B018760,58,2017-06-09,S,22,0,6,132,22.25,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2014116,2014,116,B006819,34,2018-09-03,S,22,0,9,198,22.25,0,CALCOLO NUMERICO,M,1,,,,
2014116,2014,116,B026351,71,2018-09-05,S,22,0,6,132,22.25,0,TECNICHE AVANZATE DI PROGRAMMAZIONE,M,1,,,,
2014116,2014,116,B015325,51,2019-06-19,S,22,0,9,198,22.25,0,FISICA GENERALE,M,1,,,,
2014116,2014,116,B018756,54,2016-07-06,S,23,0,9,207,22.25,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2014116,2014,116,B006823,37,2018-07-13,S,23,0,6,138,22.25,0,RETI DI CALCOLATORI,M,1,,,,
2014116,2014,116,B006800,21,2015-07-10,S,24,1,12,288,22.25,0,ALGORITMI E STRUTTURE DATI,M,1,,,,
2014116,2014,116,B006802,23,2015-07-14,S,25,1,12,300,22.25,0,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2014116,2014,116,B006804,25,2015-09-02,S,25,1,12,300,22.25,0,PROGRAMMAZIONE,M,1,,,,
2014116,2014,116,B018757,55,2017-05-17,S,25,1,6,150,22.25,0,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2014116,2014,116,B006808,27,2016-06-21,S,27,1,6,162,22.25,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2014116,2014,116,B014445,48,2018-06-21,S,28,1,6,168,22.25,0,INTERAZIONE UOMO MACCHINA,M,1,,,,
2014120,2014,120,B006802,23,2015-09-14,S,21,0,12,252,26.77,1,ARCHITETTURE DEGLI ELABORATORI,M,1,LS,6,76,20
